Publisher,Name,Gender,Appearances,Year,Month
DC,Thomas Manchester (New Earth),Male,8.0,1995.0,6
DC,Triton (New Earth),Male,8.0,1995.0,7
DC,Yazz (New Earth),Male,8.0,1995.0,1
DC,Bizarro II (New Earth),Male,8.0,1994.0,3
DC,Buck Wargo (New Earth),Male,8.0,1994.0,7
DC,Chidi (New Earth),Female,8.0,1994.0,11
DC,Heatmonger (New Earth),Female,8.0,1994.0,3
DC,Lacey Van Horn (New Earth),Female,8.0,1994.0,5
DC,Mandra Darrow (New Earth),Female,8.0,1994.0,4
DC,Moxie Mannheim (New Earth),Male,8.0,1994.0,11
DC,Osiris (New Earth),Male,8.0,1994.0,3
DC,Seneca (New Earth),Male,8.0,1994.0,4
DC,Barin (New Earth),Male,8.0,1993.0,12
DC,Carter Channel (New Earth),Male,8.0,1993.0,5
DC,Death Angel (New Earth),Female,8.0,1993.0,8
DC,Hoppy Greene (New Earth),Female,8.0,1993.0,4
DC,Joe Public (New Earth),Male,8.0,1993.0,6
DC,Reginald Hackman (New Earth),Male,8.0,1993.0,5
DC,RRU-9-2 (New Earth),Male,8.0,1993.0,8
DC,Tally Man I (New Earth),Male,8.0,1993.0,10
DC,Venev (New Earth),Female,8.0,1993.0,8
DC,William Kavanagh (New Earth),Male,8.0,1993.0,11
DC,Antoine (New Earth),Male,8.0,1992.0,10
DC,Derek Bradbourne (New Earth),Male,8.0,1992.0,12
DC,Hatshephut II (New Earth),Female,8.0,1992.0,11
DC,Nomoz (New Earth),Male,8.0,1992.0,10
DC,Thrust (New Earth),Male,8.0,1992.0,5
DC,Charles Rowland (Vertigo Universe),Male,8.0,1991.0,4
DC,Ice Man (New Earth),Male,8.0,1991.0,10
DC,Jasper Evans (New Earth),Male,8.0,1991.0,8
DC,Ladon (New Earth),Male,8.0,1991.0,5
DC,Myra Allen (New Earth),Female,8.0,1991.0,8
DC,Myrrha (New Earth),Female,8.0,1991.0,1
DC,Richard Mission (New Earth),Male,8.0,1991.0,12
DC,Speed Queen (New Earth),Female,8.0,1991.0,-1
DC,Hacohen (New Earth),Male,8.0,1990.0,9
DC,Judith (New Earth),Female,8.0,1990.0,9
DC,Shango (New Earth),Male,8.0,1990.0,3
DC,Tomy-Fai (New Earth),Female,8.0,1990.0,4
DC,Vernon Wells (New Earth),Male,8.0,1990.0,5
DC,Austin Bowie (New Earth),Male,8.0,1989.0,8
DC,Barbie (New Earth),Female,8.0,1989.0,12
DC,Carlotta Rivera (New Earth),Female,8.0,1989.0,1
DC,Gary DeVries (New Earth),Male,8.0,1989.0,-1
DC,George Yedziniak (New Earth),Male,8.0,1989.0,7
DC,Gregori Eilovitch Rasputin (New Earth),Male,8.0,1989.0,6
DC,Henry Hayes (New Earth),Male,8.0,1989.0,10
DC,Jack Kovacs (New Earth),Male,8.0,1989.0,3
DC,Michael Morice (New Earth),Male,8.0,1989.0,5
DC,Nada (New Earth),Female,8.0,1989.0,4
DC,Sparta (New Earth),Female,8.0,1989.0,1
DC,Vladimir Morakov (New Earth),Male,8.0,1989.0,12
DC,Agni (New Earth),Male,8.0,1988.0,9
DC,Daniel Crown (New Earth),Male,8.0,1988.0,9
DC,George Flannery (New Earth),Male,8.0,1988.0,8
DC,Linton Midnite (New Earth),Male,8.0,1988.0,1
DC,Myron Mazursky (New Earth),Male,8.0,1988.0,5
DC,Priest (New Earth),Male,8.0,1988.0,10
DC,Procanon Kaa (New Earth),Male,8.0,1988.0,5
DC,Psi-Phon (New Earth),Male,8.0,1988.0,7
DC,Richard Simpson (New Earth),Male,8.0,1988.0,7
DC,Robert Ablamsky (New Earth),Male,8.0,1988.0,9
DC,Sally Stone (New Earth),Female,8.0,1988.0,6
DC,Sheila Haywood (New Earth),Female,8.0,1988.0,12
DC,Skirl (New Earth),Male,8.0,1988.0,3
DC,Stephen Forrest Lee (New Earth),Male,8.0,1988.0,7
DC,Sylvia Kandrey (New Earth),Female,8.0,1988.0,11
DC,Beautia Sivana (New Earth),Female,8.0,1987.0,4
DC,Connie Noleski (New Earth),Female,8.0,1987.0,5
DC,Derek Tolliver (New Earth),Male,8.0,1987.0,10
DC,Judson Caspian (New Earth),Male,8.0,1987.0,6
DC,Marnie Herrs (New Earth),Female,8.0,1987.0,5
DC,Paul Sloan (New Earth),Male,8.0,1987.0,11
DC,Bolshoi (New Earth),Male,8.0,1986.0,8
DC,Emmett Vale (New Earth),Male,8.0,1986.0,10
DC,Mary Frances Cassidy (New Earth),Female,8.0,1986.0,3
DC,Molotov (New Earth),Male,8.0,1986.0,8
DC,Blindside (New Earth),Male,8.0,1985.0,6
DC,John Monroe (New Earth),Male,8.0,1985.0,8
DC,Joseph Richani (New Earth),Male,8.0,1985.0,-1
DC,Armando Ramone (New Earth),Male,8.0,1984.0,12
DC,Claudius Tull (New Earth),Male,8.0,1984.0,10
DC,Henry Cannon (New Earth),Male,8.0,1984.0,4
DC,Marschall Saber (New Earth),Male,8.0,1984.0,4
DC,Maseo Yamashiro (New Earth),Male,8.0,1984.0,6
DC,Droxelle (New Earth),Female,8.0,1983.0,10
DC,Herbert Hynde (New Earth),Male,8.0,1983.0,11
DC,Meadlux (New Earth),Male,8.0,1983.0,10
DC,Viktor Markov (New Earth),Male,8.0,1983.0,8
DC,Kerry Austin (New Earth),Male,8.0,1982.0,-1
DC,Lani Gilbert (New Earth),Female,8.0,1982.0,9
DC,Emmylou Hartley (Earth-One),Female,8.0,1981.0,7
DC,Peter Pauling (New Earth),Male,8.0,1981.0,11
DC,Aram Al Ashir (New Earth),Male,8.0,1979.0,9
DC,Long Round (New Earth),Male,8.0,1979.0,-1
DC,Ashiya (New Earth),Female,8.0,1978.0,1
DC,Clay Stoner (New Earth),Male,8.0,1978.0,9
DC,Wallace Hapgood (New Earth),Male,8.0,1978.0,6
DC,Construct (New Earth),Genderless,8.0,1977.0,5
DC,Jezebelle of New Genesis (New Earth),Female,8.0,1977.0,7
DC,Horgan (New Earth),Male,8.0,1975.0,12
DC,Brute of the Dreaming (New Earth),Male,8.0,1974.0,12
DC,Glob of the Dreaming (New Earth),Male,8.0,1974.0,12
DC,Benjamin Gruener (New Earth),Male,8.0,1971.0,12
DC,Shaligo (New Earth),Male,8.0,1971.0,5
DC,Wandjina (New Earth),Male,8.0,1971.0,-1
DC,Yango (New Earth),Male,8.0,1970.0,10
DC,Lucian Crawley (New Earth),Male,8.0,1969.0,3
DC,Taj-Ze (New Earth),Male,8.0,1969.0,-1
DC,Timothy Trench (New Earth),Male,8.0,1969.0,-1
DC,Emba (New Earth),Female,8.0,1968.0,5
DC,Embra (New Earth),Female,8.0,1968.0,5
DC,Lita Brand (New Earth),Female,8.0,1968.0,4
DC,Narkran (New Earth),Male,8.0,1968.0,10
DC,Remington Cord (New Earth),Male,8.0,1968.0,8
DC,Vincent Yatz (New Earth),Male,8.0,1968.0,4
DC,Doctor Cyclops (New Earth),Male,8.0,1967.0,1
DC,Bug Baron (New Earth),Male,8.0,1966.0,12
DC,Mister Esper (Earth-One),Male,8.0,1966.0,6
DC,Phillip Hunter (New Earth),Male,8.0,1966.0,4
DC,Queenie (New Earth),Female,8.0,1966.0,3
DC,Shathan (New Earth),Male,8.0,1966.0,4
DC,Unimaginable (New Earth),Male,8.0,1966.0,-1
DC,Ahk-Ton (New Earth),Male,8.0,1965.0,1
DC,Johnny Blake (New Earth),Male,8.0,1964.0,-1
DC,Lena (New Earth),Female,8.0,1964.0,-1
DC,Dexter Myles (New Earth),Male,8.0,1963.0,8
DC,Abner Krill (New Earth),Male,8.0,1962.0,-1
DC,John Kennedy (New Earth),Male,8.0,1961.0,5
DC,Daniel Dennis (New Earth),Male,8.0,1952.0,-1
DC,Zobar Zodiak (New Earth),Male,8.0,1948.0,8
DC,Mordred (New Earth),Male,8.0,1946.0,1
DC,Charles Halstead (New Earth),Male,8.0,1945.0,12
DC,Gabby the Monkey (New Earth),Male,8.0,1941.0,4
DC,Ramon Solomano (New Earth),Male,8.0,1941.0,12
DC,Slugger Dunn (New Earth),Male,8.0,1941.0,8
DC,Gat Benson (New Earth),Male,8.0,1940.0,-1
DC,Oom (New Earth),Unknown,8.0,1940.0,12
DC,Gawain (New Earth),Male,8.0,1936.0,9
DC,Kimberly Rebecki (Prime Earth),Female,7.0,2012.0,6
DC,Anann (New Earth),Female,7.0,2011.0,1
DC,Otto Netz (New Earth),Male,7.0,2011.0,3
DC,Samantha Collins (New Earth),Female,7.0,2011.0,5
DC,Bernard Venton (New Earth),Male,7.0,2010.0,12
DC,Diana Lincoln (New Earth),Female,7.0,2010.0,9
DC,Eldon Peck (New Earth),Male,7.0,2010.0,7
DC,Judson Pierce (New Earth),Male,7.0,2010.0,9
DC,Kim Brand (New Earth),Female,7.0,2010.0,8
DC,Lisa Jennings (New Earth),Female,7.0,2010.0,11
DC,Porcelain Doll (New Earth),Female,7.0,2010.0,4
DC,Scythe (New Earth),Male,7.0,2010.0,12
DC,Sebastian Hady (New Earth),Male,7.0,2010.0,1
DC,Theresa Shane (New Earth),Female,7.0,2010.0,8
DC,Zardor (New Earth),Male,7.0,2010.0,10
DC,Amanda Beckett (New Earth),Female,7.0,2009.0,10
DC,Asha Del-Nar (New Earth),Female,7.0,2009.0,5
DC,Bossworth (New Earth),Male,7.0,2009.0,6
DC,Francisco Gracia (New Earth),Male,7.0,2009.0,11
DC,Hraalkar (New Earth),Male,7.0,2009.0,9
DC,M.J. Lane (New Earth),Male,7.0,2009.0,7
DC,Mirabai (New Earth),Female,7.0,2009.0,7
DC,Poprocket (New Earth),Female,7.0,2009.0,1
DC,Seth Aiden (New Earth),Male,7.0,2009.0,12
DC,Whip (New Earth),Female,7.0,2009.0,5
DC,Chill (New Earth),Male,7.0,2008.0,-1
DC,Deborah Poulos (New Earth),Female,7.0,2008.0,3
DC,Diro Yat (New Earth),Male,7.0,2008.0,1
DC,Guy Dax (New Earth),Male,7.0,2008.0,6
DC,Jenna Duffy (New Earth),Female,7.0,2008.0,4
DC,John Denetto (New Earth),Male,7.0,2008.0,-1
DC,Katherine Webb (New Earth),Female,7.0,2008.0,8
DC,Kiriazis (New Earth),Female,7.0,2008.0,-1
DC,Marguerita Covas (New Earth),Female,7.0,2008.0,6
DC,Marion Lane (New Earth),Male,7.0,2008.0,-1
DC,Mister Magic (New Earth),Male,7.0,2008.0,-1
DC,Rina (New Earth),Female,7.0,2008.0,7
DC,Deborah Morgna (New Earth),Female,7.0,2007.0,3
DC,DevilDog (New Earth),Male,7.0,2007.0,8
DC,Feena Sik (New Earth),Female,7.0,2007.0,8
DC,Lazlo Valentin (New Earth),Male,7.0,2007.0,7
DC,Opto309V (New Earth),Male,7.0,2007.0,-1
DC,Phillip Lorens (New Earth),Male,7.0,2007.0,1
DC,Smithwick (New Earth),Male,7.0,2007.0,8
DC,Vode-M (New Earth),Female,7.0,2007.0,8
DC,Bigfoot (New Earth),Male,7.0,2006.0,6
DC,Buddy Pierce (New Earth),Male,7.0,2006.0,5
DC,Cheyenne Freemont (New Earth),Female,7.0,2006.0,5
DC,Chthos-Chthas Chthatis (New Earth),Male,7.0,2006.0,12
DC,Diego Zhao (New Earth),Male,7.0,2006.0,7
DC,Geiger (New Earth),Male,7.0,2006.0,6
DC,Gonzo the Mechanical Bastard (New Earth),Male,7.0,2006.0,10
DC,Greet (New Earth),Male,7.0,2006.0,6
DC,John Cassidy (New Earth),Male,7.0,2006.0,7
DC,Kala Avasti (New Earth),Female,7.0,2006.0,5
DC,Khimaera (New Earth),Female,7.0,2006.0,5
DC,Marene Herald (New Earth),Female,7.0,2006.0,6
DC,Quond (New Earth),Male,7.0,2006.0,9
DC,Ryan Diaz (New Earth),Female,7.0,2006.0,12
DC,Thomas Dinawa (New Earth),Male,7.0,2006.0,8
DC,Batzarro (New Earth),Male,7.0,2005.0,6
DC,Crazy Quilt II (New Earth),Female,7.0,2005.0,8
DC,Jack Chifford (New Earth),Male,7.0,2005.0,8
DC,Justin Powell (New Earth),Male,7.0,2005.0,11
DC,Melmoth (New Earth),Male,7.0,2005.0,8
DC,Scott Lowe (New Earth),Male,7.0,2005.0,8
DC,Shane Sellers (New Earth),Male,7.0,2005.0,7
DC,Venizz (New Earth),Female,7.0,2005.0,12
DC,Yasemin Soze (New Earth),Female,7.0,2005.0,12
DC,Zoe Torres (New Earth),Female,7.0,2005.0,-1
DC,Alexander Allston (New Earth),Male,7.0,2004.0,12
DC,Aron Abromowitz (New Earth),Male,7.0,2004.0,7
DC,Carrisa (New Earth),Female,7.0,2004.0,4
DC,Crucifer (New Earth),Male,7.0,2004.0,5
DC,Malcolm Allen (New Earth),Male,7.0,2004.0,12
DC,Samuel Register (New Earth),Male,7.0,2004.0,9
DC,Scott Laughlin (New Earth),Male,7.0,2004.0,6
DC,Wam Wam (New Earth),Male,7.0,2004.0,7
DC,Cinnamon II (New Earth),Female,7.0,2003.0,10
DC,Joanna Tanner (New Earth),Female,7.0,2003.0,7
DC,Leroy (New Earth),Male,7.0,2003.0,-1
DC,Nora Fields (New Earth),Female,7.0,2003.0,-1
DC,Albert Nedal (New Earth),Male,7.0,2002.0,8
DC,Gamemnae (New Earth),Female,7.0,2002.0,10
DC,Lashawn Baez (New Earth),Female,7.0,2002.0,1
DC,Lucius Funk (New Earth),Male,7.0,2002.0,10
DC,Neith (New Earth),Female,7.0,2002.0,1
DC,Porter Vito (New Earth),Male,7.0,2002.0,6
DC,Simon Burton (New Earth),Male,7.0,2002.0,12
DC,Gloria Mundi (Dakotaverse),Female,7.0,2001.0,-1
DC,Jordan Reynolds (New Earth),Male,7.0,2001.0,3
DC,Manuel Esperanza (New Earth),Male,7.0,2001.0,10
DC,Arnicus Wolfram (New Earth),Male,7.0,2000.0,12
DC,Asane Kanemoto (New Earth),Male,7.0,2000.0,10
DC,Breathtaker II (New Earth),Female,7.0,2000.0,11
DC,March (New Earth),Male,7.0,2000.0,12
DC,Samuel Kurtis (New Earth),Male,7.0,2000.0,5
DC,Arch (New Earth),Male,7.0,1999.0,6
DC,Disdain (New Earth),Female,7.0,1999.0,1
DC,Harrier (New Earth),Male,7.0,1999.0,1
DC,Red Panzer III (New Earth),Male,7.0,1999.0,7
DC,Slaughter (New Earth),Male,7.0,1999.0,6
DC,Starro the Cat (New Earth),Male,7.0,1999.0,4
DC,Vext (New Earth),Male,7.0,1999.0,3
DC,Daniel Stone (New Earth),Male,7.0,1998.0,12
DC,Doctor Canus (New Earth),Male,7.0,1998.0,4
DC,John Wether (New Earth),Male,7.0,1998.0,12
DC,Kyle Knight (New Earth),Male,7.0,1998.0,1
DC,Lawrence Trapp (New Earth),Male,7.0,1998.0,6
DC,Lea Corben (New Earth),Female,7.0,1998.0,12
DC,Peter Rice (New Earth),Male,7.0,1998.0,-1
DC,Sandra Barrett (New Earth),Female,7.0,1998.0,1
DC,Blizzard (New Earth),Male,7.0,1997.0,4
DC,Defenestrator (New Earth),Male,7.0,1997.0,9
DC,Dogwelder (New Earth),Male,7.0,1997.0,9
DC,Flemgem (New Earth),Male,7.0,1997.0,9
DC,Friendly Fire (New Earth),Male,7.0,1997.0,9
DC,Kathryn McAllister (New Earth),Female,7.0,1997.0,-1
DC,Martin Lewis (New Earth),Male,7.0,1997.0,10
DC,Monsoon (New Earth),Male,7.0,1997.0,6
DC,Tomorrow Woman (New Earth),Female,7.0,1997.0,5
DC,Wiley Wolverman (New Earth),Male,7.0,1997.0,10
DC,Anthony Monetti (New Earth),Male,7.0,1996.0,12
DC,Atinai (New Earth),Female,7.0,1996.0,3
DC,DJ (New Earth),Female,7.0,1996.0,9
DC,Kevin Soong (New Earth),Male,7.0,1996.0,8
DC,Slyfox (New Earth),Male,7.0,1996.0,1
DC,Sserpa (New Earth),Male,7.0,1996.0,-1
DC,Incarnate (New Earth),Male,7.0,1995.0,1
DC,Mother Herrae (New Earth),Female,7.0,1995.0,12
DC,Phillip Parsons (New Earth),Male,7.0,1995.0,10
DC,Seong Barclay (New Earth),Female,7.0,1995.0,5
DC,Blind Faith (New Earth),Female,7.0,1994.0,3
DC,Christian Castle (New Earth),Male,7.0,1994.0,11
DC,Gillian Wahrman (New Earth),Female,7.0,1994.0,6
DC,Golden Eagle II (New Earth),Male,7.0,1994.0,3
DC,Hector Rivera (New Earth),Male,7.0,1994.0,6
DC,Kristin Castle (New Earth),Female,7.0,1994.0,11
DC,Lyle Beedler (New Earth),Male,7.0,1994.0,11
DC,Mala (New Earth),Female,7.0,1994.0,10
DC,Manuel Cabral (New Earth),Male,7.0,1994.0,7
DC,Musashi (New Earth),Male,7.0,1994.0,4
DC,Paul Longo (New Earth),Male,7.0,1994.0,4
DC,Sandra Hawke (New Earth),Female,7.0,1994.0,11
DC,Splatter (New Earth),Male,7.0,1994.0,8
DC,Benjamin Asplin (New Earth),Male,7.0,1993.0,11
DC,Bivvix (New Earth),Male,7.0,1993.0,8
DC,Chief Horgath (New Earth),Male,7.0,1993.0,6
DC,Collector (New Earth),Male,7.0,1993.0,5
DC,Gunshot (New Earth),Male,7.0,1993.0,8
DC,Hannibal Martin (New Earth),Male,7.0,1993.0,6
DC,Layla (New Earth),Female,7.0,1993.0,8
DC,Ramon Bracuda (New Earth),Male,7.0,1993.0,1
DC,Robert Hawkins (Dakotaverse),Male,7.0,1993.0,10
DC,Roderick (New Earth),Male,7.0,1993.0,11
DC,Tony Bressi (New Earth),Male,7.0,1993.0,8
DC,Caldwell Dayzl (New Earth),Male,7.0,1992.0,-1
DC,Phreaking Phreddy (New Earth),Male,7.0,1992.0,8
DC,Walter Sutcliffe (New Earth),Male,7.0,1992.0,8
DC,Weapons Master (New Earth),Male,7.0,1992.0,4
DC,Malice Vundabar (New Earth),Female,7.0,1991.0,-1
DC,Bazil (New Earth),Male,7.0,1990.0,3
DC,Delaken (New Earth),Male,7.0,1990.0,3
DC,Mitch Wacky (New Earth),Male,7.0,1990.0,10
DC,Orin I (New Earth),Male,7.0,1990.0,3
DC,Sylvia Contreras (New Earth),Female,7.0,1990.0,4
DC,Terri Henshaw (New Earth),Female,7.0,1990.0,5
DC,Alan Witherspoon (New Earth),Male,7.0,1989.0,12
DC,Blacksnake (New Earth),Male,7.0,1989.0,7
DC,Byth Rok (New Earth),Male,7.0,1989.0,8
DC,David Challoner (New Earth),Male,7.0,1989.0,-1
DC,Felix Zumac (New Earth),Male,7.0,1989.0,12
DC,Gunther (New Earth),Male,7.0,1989.0,3
DC,Holly McKenzie (New Earth),Female,7.0,1989.0,9
DC,Lloyd Jefferson (New Earth),Male,7.0,1989.0,9
DC,Ronald Sweet (New Earth),Male,7.0,1989.0,10
DC,Unity Kincaid (New Earth),Female,7.0,1989.0,1
DC,Aleister Hook (New Earth),Male,7.0,1988.0,3
DC,Astra Logue (New Earth),Female,7.0,1988.0,8
DC,Dominique St. Claire (New Earth),Female,7.0,1988.0,1
DC,Gemma Masters (New Earth),Female,7.0,1988.0,4
DC,Joseph Blackfire (New Earth),Male,7.0,1988.0,8
DC,Madame Waxahachie (New Earth),Female,7.0,1988.0,9
DC,Mortimer Kadaver (New Earth),Male,7.0,1988.0,7
DC,Raymond Monde (New Earth),Male,7.0,1988.0,3
DC,Rose Shaw (New Earth),Female,7.0,1988.0,7
DC,Ross Llwellyn (New Earth),Male,7.0,1988.0,1
DC,Amelinda Lopez (New Earth),Female,7.0,1987.0,3
DC,Benjamin Stoner (New Earth),Male,7.0,1987.0,7
DC,Boris Dmitravich Razumihin (New Earth),Male,7.0,1987.0,12
DC,Cassandra Sharp (New Earth),Female,7.0,1987.0,-1
DC,Gregory Osborne (New Earth),Male,7.0,1987.0,8
DC,Harold Hadley (New Earth),Male,7.0,1987.0,3
DC,Manticore I (New Earth),Male,7.0,1987.0,5
DC,Pan Impostor (New Earth),Male,7.0,1987.0,8
DC,Rumaan Harjavti (New Earth),Male,7.0,1987.0,6
DC,Scott Jameson (New Earth),Male,7.0,1987.0,7
DC,Sleez (New Earth),Male,7.0,1987.0,9
DC,Tetsujiro Yoneda (New Earth),Male,7.0,1987.0,9
DC,Carcharo (New Earth),Male,7.0,1986.0,4
DC,Ghost Hiding in the Rushes (New Earth),Male,7.0,1986.0,4
DC,Lurlan Dupo (New Earth),Male,7.0,1986.0,-1
DC,Lyle Byrnes (New Earth),Male,7.0,1986.0,6
DC,Mindancer (New Earth),Female,7.0,1986.0,-1
DC,Penn Maricc (New Earth),Male,7.0,1986.0,5
DC,Pravda (New Earth),Female,7.0,1986.0,8
DC,James Rice (New Earth),Male,7.0,1985.0,3
DC,Oho-Besh (New Earth),Male,7.0,1985.0,12
DC,Taryia (New Earth),Female,7.0,1985.0,12
DC,Throttle (New Earth),Male,7.0,1985.0,6
DC,White Opal (New Earth),Male,7.0,1985.0,8
DC,Zghithii (New Earth),Male,7.0,1985.0,7
DC,Aloysius Clarke (New Earth),Male,7.0,1984.0,3
DC,Blythe Bonner (New Earth),Female,7.0,1984.0,5
DC,Cindy Evans (New Earth),Female,7.0,1984.0,1
DC,Reiko Yamashiro (New Earth),Female,7.0,1984.0,7
DC,Yuki Yamashiro (New Earth),Female,7.0,1984.0,7
DC,Donna Omicidio (New Earth),Female,7.0,1983.0,8
DC,Harvid (New Earth),Male,7.0,1983.0,-1
DC,Lord Amethyst (New Earth),Male,7.0,1983.0,5
DC,Symon Terrynce (New Earth),Male,7.0,1983.0,10
DC,Worry Wart (New Earth),Male,7.0,1983.0,6
DC,Charqwep (New Earth),Male,7.0,1982.0,3
DC,Creed Phillips (New Earth),Male,7.0,1982.0,10
DC,Dalor (New Earth),Male,7.0,1982.0,7
DC,Quentin Quale (New Earth),Male,7.0,1982.0,6
DC,Azar (New Earth),Female,7.0,1981.0,1
DC,Elinore Stone (New Earth),Female,7.0,1981.0,5
DC,Mister E (New Earth),Male,7.0,1980.0,12
DC,Pryemaul (New Earth),Male,7.0,1980.0,7
DC,Short Round (New Earth),Male,7.0,1979.0,-1
DC,Xum (New Earth),Male,7.0,1978.0,9
DC,Axe-Man (New Earth),Male,7.0,1977.0,6
DC,Joseph Toledo (New Earth),Male,7.0,1977.0,4
DC,Wizor (New Earth),Male,7.0,1977.0,7
DC,Christopher Pike (New Earth),Male,7.0,1976.0,6
DC,Control (New Earth),Male,7.0,1976.0,7
DC,Gerald Ford (New Earth),Male,7.0,1975.0,6
DC,Kong (New Earth),Male,7.0,1975.0,7
DC,Lucifer the Horse (New Earth),Unknown,7.0,1970.0,11
DC,Thanatos (New Earth),Male,7.0,1970.0,12
DC,Wise Owl (New Earth),Male,7.0,1970.0,11
DC,Brother Power (New Earth),Male,7.0,1968.0,10
DC,Tusky (New Earth),Male,7.0,1967.0,12
DC,Death Man (New Earth),Male,7.0,1966.0,5
DC,Iron Major (New Earth),Male,7.0,1965.0,9
DC,Lawrence Rock (New Earth),Male,7.0,1965.0,10
DC,Onu Murtu (New Earth),Female,7.0,1965.0,4
DC,Percival Sutter (New Earth),Male,7.0,1964.0,12
DC,Morpheus (New Earth),Male,7.0,1963.0,8
DC,Jonathan Payton Dorrance (New Earth),Male,7.0,1960.0,8
DC,Anais Guillot (New Earth),Female,7.0,1959.0,8
DC,Ultivac (New Earth),Unknown,7.0,1957.0,4
DC,Knodar (New Earth),Male,7.0,1947.0,10
DC,Sherlock Holmes (New Earth),Male,7.0,1946.0,12
DC,Mister Keeper (New Earth),Male,7.0,1942.0,12
DC,Ramulus (New Earth),Male,7.0,1942.0,6
DC,Thomas Revere (New Earth),Male,7.0,1942.0,12
DC,Gloria Pemberton (New Earth),Female,7.0,1941.0,10
DC,Sven Nelson (New Earth),Male,7.0,1941.0,5
DC,Zachary Zor (New Earth),Male,7.0,1940.0,5
DC,Rachel Niamo (Prime Earth),Female,6.0,2012.0,12
DC,Bellona (New Earth),Female,6.0,2011.0,1
DC,Daniel Crow-Brings-Darkness (New Earth),Male,6.0,2011.0,4
DC,Henri Zola (New Earth),Male,6.0,2011.0,4
DC,Iron Maiden (New Earth),Female,6.0,2011.0,6
DC,Jeramey Chriqui (New Earth),Male,6.0,2011.0,8
DC,Jiro Osamu (New Earth),Male,6.0,2011.0,1
DC,Syththunu (New Earth),Male,6.0,2011.0,4
DC,Bizarro-Girl (New Earth),Female,6.0,2010.0,8
DC,Clancy Johnson (New Earth),Male,6.0,2010.0,6
DC,Commander Cold (New Earth),Male,6.0,2010.0,6
DC,Dale Colton (New Earth),Male,6.0,2010.0,7
DC,Eraser (New Earth),Male,6.0,2010.0,7
DC,Euan Grieve (New Earth),Male,6.0,2010.0,11
DC,"Heatstroke, Renegades (New Earth)",Male,6.0,2010.0,6
DC,Isabel Rochev (New Earth),Female,6.0,2010.0,8
DC,Rafael Hardy (New Earth),Male,6.0,2010.0,3
DC,Salvatore Guzzo (New Earth),Male,6.0,2010.0,11
DC,Sebastien Mallory (New Earth),Male,6.0,2010.0,11
DC,Terrence McGinnis (New Earth),Male,6.0,2010.0,8
DC,Top (New Earth),Male,6.0,2010.0,6
DC,Trixster (New Earth),Male,6.0,2010.0,6
DC,Weather Warlock (New Earth),Male,6.0,2010.0,6
DC,White Canary (New Earth),Female,6.0,2010.0,7
DC,Acarinus (New Earth),Unknown,6.0,2009.0,7
DC,Alessio Morandi (New Earth),Male,6.0,2009.0,6
DC,Blackfang (New Earth),Male,6.0,2009.0,7
DC,Brunt (New Earth),Male,6.0,2009.0,7
DC,Chronar (New Earth),Male,6.0,2009.0,7
DC,Dal Kir-Ta (New Earth),Female,6.0,2009.0,6
DC,Euphemus (New Earth),Male,6.0,2009.0,3
DC,Gerard Shugel (New Earth),Male,6.0,2009.0,7
DC,Henry Allen (New Earth),Male,6.0,2009.0,6
DC,Jeq-Vay (New Earth),Male,6.0,2009.0,6
DC,Justin Hanover (New Earth),Male,6.0,2009.0,7
DC,Limina (New Earth),Female,6.0,2009.0,7
DC,Michael Henderson (New Earth),Male,6.0,2009.0,3
DC,Narcissus (New Earth),Male,6.0,2009.0,6
DC,Sem-Re (New Earth),Male,6.0,2009.0,6
DC,Sherman Fine (New Earth),Male,6.0,2009.0,8
DC,Tamara Lane (New Earth),Female,6.0,2009.0,12
DC,Vaughn (New Earth),Male,6.0,2009.0,1
DC,Adam Sharp (New Earth),Male,6.0,2008.0,7
DC,Antipathy (New Earth),Female,6.0,2008.0,1
DC,Captain Triumph II (New Earth),Female,6.0,2008.0,1
DC,Chato Santana (New Earth),Male,6.0,2008.0,11
DC,Chloe Roberts (New Earth),Female,6.0,2008.0,7
DC,Kwaku Anansi (New Earth),Male,6.0,2008.0,9
DC,Magno II (New Earth),Male,6.0,2008.0,1
DC,Maks Chazov (New Earth),Male,6.0,2008.0,3
DC,Mariposa Nichol (New Earth),Female,6.0,2008.0,9
DC,Mirror-Man (New Earth),Male,6.0,2008.0,-1
DC,Swagman (New Earth),Male,6.0,2008.0,6
DC,Topaz (New Earth),Female,6.0,2008.0,5
DC,Weather Witch (New Earth),Female,6.0,2008.0,-1
DC,Wonderdog (New Earth),Male,6.0,2008.0,10
DC,Amnee Pree (New Earth),Female,6.0,2007.0,12
DC,Anthony Gallo (New Earth),Male,6.0,2007.0,1
DC,Belthera (New Earth),Female,6.0,2007.0,8
DC,Borialosaurus (New Earth),Male,6.0,2007.0,8
DC,Bridgewater (New Earth),Male,6.0,2007.0,1
DC,Dahlia Lorens (New Earth),Female,6.0,2007.0,1
DC,Dawur (New Earth),Male,6.0,2007.0,5
DC,Ellie (New Earth),Female,6.0,2007.0,5
DC,Flayt (New Earth),Unknown,6.0,2007.0,8
DC,Kyesha Salton (New Earth),Female,6.0,2007.0,7
DC,Liu (New Earth),Female,6.0,2007.0,8
DC,Lorna Shore (New Earth),Female,6.0,2007.0,9
DC,Matoo Pree (New Earth),Male,6.0,2007.0,12
DC,Schlagg-Man (New Earth),Male,6.0,2007.0,8
