Highest temp that day (F),Lowest temp that day (F),Date,Latitude,Longitude,Station name
96,63,329,32.81667,-115.68333,El Centro
83,45,205,32.81667,-115.68333,El Centro
72,39,1213,32.81667,-115.68333,El Centro
84,47,207,32.81667,-115.68333,El Centro
93,64,1007,32.81667,-115.68333,El Centro
87,64,506,32.81667,-115.68333,El Centro
82,55,220,32.81667,-115.68333,El Centro
89,63,513,32.81667,-115.68333,El Centro
86,65,1006,32.81667,-115.68333,El Centro
106,76,924,32.81667,-115.68333,El Centro
95,66,527,32.81667,-115.68333,El Centro
101,80,626,32.81667,-115.68333,El Centro
55,25,101,32.81667,-115.68333,El Centro
79,43,1114,32.81667,-115.68333,El Centro
95,61,511,32.81667,-115.68333,El Centro
104,77,901,32.81667,-115.68333,El Centro
92,63,1028,32.81667,-115.68333,El Centro
63,33,1216,32.81667,-115.68333,El Centro
83,43,1119,32.81667,-115.68333,El Centro
79,44,221,32.81667,-115.68333,El Centro
76,62,425,32.81667,-115.68333,El Centro
97,84,910,32.81667,-115.68333,El Centro
107,79,826,32.81667,-115.68333,El Centro
87,53,208,32.81667,-115.68333,El Centro
82,48,1109,32.81667,-115.68333,El Centro
109,78,925,32.81667,-115.68333,El Centro
85,61,518,32.81667,-115.68333,El Centro
110,77,726,32.81667,-115.68333,El Centro
83,50,206,32.81667,-115.68333,El Centro
72,55,223,32.81667,-115.68333,El Centro
110,82,806,32.81667,-115.68333,El Centro
85,56,410,32.81667,-115.68333,El Centro
100,64,429,32.81667,-115.68333,El Centro
97,66,710,32.81667,-115.68333,El Centro
72,45,1105,32.81667,-115.68333,El Centro
109,84,629,32.81667,-115.68333,El Centro
93,57,1101,32.81667,-115.68333,El Centro
113,73,804,32.81667,-115.68333,El Centro
100,71,923,32.81667,-115.68333,El Centro
119,85,618,32.81667,-115.68333,El Centro
80,56,407,32.81667,-115.68333,El Centro
92,64,1024,32.81667,-115.68333,El Centro
63,56,206,38.5038,-122.8102,Santa Rosa
102,51,910,38.5038,-122.8102,Santa Rosa
56,37,1214,38.5038,-122.8102,Santa Rosa
63,50,1208,38.5038,-122.8102,Santa Rosa
60,31,1215,38.5038,-122.8102,Santa Rosa
57,39,110,38.5038,-122.8102,Santa Rosa
82,48,416,38.5038,-122.8102,Santa Rosa
59,35,108,38.5038,-122.8102,Santa Rosa
74,46,524,38.5038,-122.8102,Santa Rosa
89,55,626,38.5038,-122.8102,Santa Rosa
55,31,1231,38.5038,-122.8102,Santa Rosa
69,33,304,38.5038,-122.8102,Santa Rosa
77,36,307,38.5038,-122.8102,Santa Rosa
88,49,1002,38.5038,-122.8102,Santa Rosa
92,47,623,38.5038,-122.8102,Santa Rosa
58,40,1203,38.5038,-122.8102,Santa Rosa
65,53,208,38.5038,-122.8102,Santa Rosa
56,35,1212,38.5038,-122.8102,Santa Rosa
79,59,731,38.5038,-122.8102,Santa Rosa
100,51,908,38.5038,-122.8102,Santa Rosa
85,56,1010,38.5038,-122.8102,Santa Rosa
86,55,1015,38.5038,-122.8102,Santa Rosa
56,50,117,38.5038,-122.8102,Santa Rosa
66,51,1101,38.5038,-122.8102,Santa Rosa
77,57,820,38.5038,-122.8102,Santa Rosa
63,51,205,38.5038,-122.8102,Santa Rosa
62,48,1222,38.5038,-122.8102,Santa Rosa
68,49,514,38.5038,-122.8102,Santa Rosa
66,44,119,38.5038,-122.8102,Santa Rosa
53,32,1224,38.5038,-122.8102,Santa Rosa
70,44,203,38.5038,-122.8102,Santa Rosa
70,30,224,38.5038,-122.8102,Santa Rosa
67,39,211,38.5038,-122.8102,Santa Rosa
88,54,701,38.5038,-122.8102,Santa Rosa
61,56,1209,38.5038,-122.8102,Santa Rosa
89,45,619,38.5038,-122.8102,Santa Rosa
78,40,319,38.5038,-122.8102,Santa Rosa
81,41,329,38.5038,-122.8102,Santa Rosa
91,52,806,38.5038,-122.8102,Santa Rosa
70,48,930,38.5038,-122.8102,Santa Rosa
81,56,702,38.5038,-122.8102,Santa Rosa
72,43,508,38.5038,-122.8102,Santa Rosa
81,47,1019,38.5038,-122.8102,Santa Rosa
84,50,918,38.5038,-122.8102,Santa Rosa
71,47,510,38.5038,-122.8102,Santa Rosa
70,45,128,38.5038,-122.8102,Santa Rosa
96,52,827,38.5038,-122.8102,Santa Rosa
80,53,613,38.5038,-122.8102,Santa Rosa
69,48,419,38.5038,-122.8102,Santa Rosa
75,43,330,38.5038,-122.8102,Santa Rosa
66,37,303,38.5038,-122.8102,Santa Rosa
70,43,413,38.5038,-122.8102,Santa Rosa
34,21,1215,39.2774,-120.7102,Emigrant Gap
65,51,1004,39.2774,-120.7102,Emigrant Gap
61,46,211,39.2774,-120.7102,Emigrant Gap
52,43,122,39.2774,-120.7102,Emigrant Gap
78,65,802,39.2774,-120.7102,Emigrant Gap
59,42,123,39.2774,-120.7102,Emigrant Gap
64,51,1026,39.2774,-120.7102,Emigrant Gap
63,50,504,39.2774,-120.7102,Emigrant Gap
49,38,115,39.2774,-120.7102,Emigrant Gap
77,65,1014,39.2774,-120.7102,Emigrant Gap
79,62,720,39.2774,-120.7102,Emigrant Gap
51,42,111,39.2774,-120.7102,Emigrant Gap
70,57,723,39.2774,-120.7102,Emigrant Gap
83,66,629,39.2774,-120.7102,Emigrant Gap
31,28,1211,39.2774,-120.7102,Emigrant Gap
55,43,317,39.2774,-120.7102,Emigrant Gap
50,34,304,39.2774,-120.7102,Emigrant Gap
33,23,1127,39.2774,-120.7102,Emigrant Gap
59,51,1027,39.2774,-120.7102,Emigrant Gap
50,39,916,39.2774,-120.7102,Emigrant Gap
66,53,429,39.2774,-120.7102,Emigrant Gap
76,61,922,39.2774,-120.7102,Emigrant Gap
53,38,508,39.2774,-120.7102,Emigrant Gap
30,20,1214,39.2774,-120.7102,Emigrant Gap
34,28,407,39.2774,-120.7102,Emigrant Gap
37,32,302,39.2774,-120.7102,Emigrant Gap
43,27,223,39.2774,-120.7102,Emigrant Gap
35,24,1230,39.2774,-120.7102,Emigrant Gap
66,50,1005,39.2774,-120.7102,Emigrant Gap
41,28,1130,39.2774,-120.7102,Emigrant Gap
42,34,323,39.2774,-120.7102,Emigrant Gap
77,62,926,39.2774,-120.7102,Emigrant Gap
31,24,1228,39.2774,-120.7102,Emigrant Gap
49,29,101,39.2774,-120.7102,Emigrant Gap
47,34,1108,39.2774,-120.7102,Emigrant Gap
74,63,806,39.2774,-120.7102,Emigrant Gap
87,74,630,39.2774,-120.7102,Emigrant Gap
77,61,623,39.2774,-120.7102,Emigrant Gap
62,40,312,39.2774,-120.7102,Emigrant Gap
63,44,1020,39.2774,-120.7102,Emigrant Gap
42,28,408,39.2774,-120.7102,Emigrant Gap
76,61,618,39.2774,-120.7102,Emigrant Gap
79,64,821,39.2774,-120.7102,Emigrant Gap
61,47,126,39.2774,-120.7102,Emigrant Gap
71,46,1002,39.2774,-120.7102,Emigrant Gap
56,45,203,39.2774,-120.7102,Emigrant Gap
39,32,1204,39.2774,-120.7102,Emigrant Gap
76,57,727,39.2774,-120.7102,Emigrant Gap
54,39,104,39.2774,-120.7102,Emigrant Gap
71,54,830,39.2774,-120.7102,Emigrant Gap
70,46,213,37.72139,-122.22083,Oakland
64,46,204,37.72139,-122.22083,Oakland
74,61,711,37.72139,-122.22083,Oakland
73,61,706,37.72139,-122.22083,Oakland
62,52,515,37.72139,-122.22083,Oakland
63,51,513,37.72139,-122.22083,Oakland
73,60,914,37.72139,-122.22083,Oakland
87,61,719,37.72139,-122.22083,Oakland
62,46,130,37.72139,-122.22083,Oakland
63,47,408,37.72139,-122.22083,Oakland
70,60,903,37.72139,-122.22083,Oakland
65,43,202,37.72139,-122.22083,Oakland
71,42,306,37.72139,-122.22083,Oakland
73,57,629,37.72139,-122.22083,Oakland
74,54,1002,37.72139,-122.22083,Oakland
59,40,125,37.72139,-122.22083,Oakland
69,48,402,37.72139,-122.22083,Oakland
70,62,820,37.72139,-122.22083,Oakland
67,45,222,37.72139,-122.22083,Oakland
64,39,123,37.72139,-122.22083,Oakland
67,47,127,37.72139,-122.22083,Oakland
63,46,109,37.72139,-122.22083,Oakland
65,53,526,37.72139,-122.22083,Oakland
75,56,1006,37.72139,-122.22083,Oakland
61,40,121,37.72139,-122.22083,Oakland
66,50,506,37.72139,-122.22083,Oakland
95,57,908,37.72139,-122.22083,Oakland
63,58,206,37.72139,-122.22083,Oakland
64,50,218,37.72139,-122.22083,Oakland
60,54,518,37.72139,-122.22083,Oakland
64,52,503,37.72139,-122.22083,Oakland
75,62,804,37.72139,-122.22083,Oakland
61,48,407,37.72139,-122.22083,Oakland
71,58,726,37.72139,-122.22083,Oakland
73,62,902,37.72139,-122.22083,Oakland
75,57,925,37.72139,-122.22083,Oakland
63,53,208,37.72139,-122.22083,Oakland
75,61,824,37.72139,-122.22083,Oakland
70,56,1028,37.72139,-122.22083,Oakland
67,41,304,37.72139,-122.22083,Oakland
69,46,124,37.72139,-122.22083,Oakland
66,46,410,37.72139,-122.22083,Oakland
58,50,405,37.72139,-122.22083,Oakland
62,54,615,37.72139,-122.22083,Oakland
85,53,1012,37.72139,-122.22083,Oakland
78,55,812,37.72139,-122.22083,Oakland
58,45,120,37.72139,-122.22083,Oakland
59,44,228,37.72139,-122.22083,Oakland
76,65,829,37.72139,-122.22083,Oakland
64,52,327,37.72139,-122.22083,Oakland
71,52,619,37.72139,-122.22083,Oakland
63,43,128,37.72139,-122.22083,Oakland
67,45,1104,37.72139,-122.22083,Oakland
59,34,1127,37.72139,-122.22083,Oakland
71,47,415,37.72139,-122.22083,Oakland
74,48,328,37.72139,-122.22083,Oakland
77,51,1021,37.72139,-122.22083,Oakland
53,28,102,38.5069,-121.495,Sacramento
96,58,607,38.5069,-121.495,Sacramento
65,38,108,38.5069,-121.495,Sacramento
62,51,1102,38.5069,-121.495,Sacramento
79,62,710,38.5069,-121.495,Sacramento
66,38,1113,38.5069,-121.495,Sacramento
101,55,908,38.5069,-121.495,Sacramento
85,53,429,38.5069,-121.495,Sacramento
72,51,515,38.5069,-121.495,Sacramento
77,53,525,38.5069,-121.495,Sacramento
57,34,104,38.5069,-121.495,Sacramento
62,50,1209,38.5069,-121.495,Sacramento
66,57,207,38.5069,-121.495,Sacramento
73,44,213,38.5069,-121.495,Sacramento
90,60,1008,38.5069,-121.495,Sacramento
105,67,608,38.5069,-121.495,Sacramento
77,50,415,38.5069,-121.495,Sacramento
73,53,511,38.5069,-121.495,Sacramento
83,50,416,38.5069,-121.495,Sacramento
77,46,318,38.5069,-121.495,Sacramento
67,34,107,38.5069,-121.495,Sacramento
59,38,123,38.5069,-121.495,Sacramento
92,55,501,38.5069,-121.495,Sacramento
95,60,926,38.5069,-121.495,Sacramento
66,40,303,38.5069,-121.495,Sacramento
65,39,1114,38.5069,-121.495,Sacramento
91,60,812,38.5069,-121.495,Sacramento
90,59,726,38.5069,-121.495,Sacramento
82,54,524,38.5069,-121.495,Sacramento
73,67,610,38.5069,-121.495,Sacramento
97,60,611,38.5069,-121.495,Sacramento
66,40,126,38.5069,-121.495,Sacramento
107,64,630,38.5069,-121.495,Sacramento
49,29,1230,38.5069,-121.495,Sacramento
91,50,906,38.5069,-121.495,Sacramento
80,60,1001,38.5069,-121.495,Sacramento
100,63,704,38.5069,-121.495,Sacramento
75,56,1028,38.5069,-121.495,Sacramento
68,43,204,38.5069,-121.495,Sacramento
78,51,423,38.5069,-121.495,Sacramento
83,56,428,38.5069,-121.495,Sacramento
82,59,1006,38.5069,-121.495,Sacramento
76,50,312,38.5069,-121.495,Sacramento
51,44,124,38.5069,-121.495,Sacramento
58,37,1127,38.5069,-121.495,Sacramento
68,57,1101,38.5069,-121.495,Sacramento
89,52,918,38.5069,-121.495,Sacramento
52,31,1225,38.5069,-121.495,Sacramento
75,59,709,38.5069,-121.495,Sacramento
88,61,803,38.5069,-121.495,Sacramento
79,54,1004,38.5069,-121.495,Sacramento
102,64,625,38.5069,-121.495,Sacramento
51,28,101,38.5069,-121.495,Sacramento
51,28,1229,38.5069,-121.495,Sacramento
57,36,1218,38.5069,-121.495,Sacramento
98,58,629,38.5069,-121.495,Sacramento
63,47,127,38.5069,-121.495,Sacramento
86,60,808,38.5069,-121.495,Sacramento
66,58,930,38.5069,-121.495,Sacramento
93,60,824,38.5069,-121.495,Sacramento
74,42,211,36.6636,-121.6081,Salinas
75,59,831,36.6636,-121.6081,Salinas
82,57,925,36.6636,-121.6081,Salinas
73,59,912,36.6636,-121.6081,Salinas
51,33,1227,36.6636,-121.6081,Salinas
76,50,905,36.6636,-121.6081,Salinas
65,50,513,36.6636,-121.6081,Salinas
65,53,515,36.6636,-121.6081,Salinas
65,40,1111,36.6636,-121.6081,Salinas
66,53,429,36.6636,-121.6081,Salinas
67,53,621,36.6636,-121.6081,Salinas
60,54,217,36.6636,-121.6081,Salinas
76,60,914,36.6636,-121.6081,Salinas
86,53,924,36.6636,-121.6081,Salinas
77,55,923,36.6636,-121.6081,Salinas
58,33,1127,36.6636,-121.6081,Salinas
80,47,319,36.6636,-121.6081,Salinas
67,43,1118,36.6636,-121.6081,Salinas
74,57,824,36.6636,-121.6081,Salinas
70,45,330,36.6636,-121.6081,Salinas
67,55,606,36.6636,-121.6081,Salinas
72,61,808,36.6636,-121.6081,Salinas
70,51,206,36.6636,-121.6081,Salinas
80,47,305,36.6636,-121.6081,Salinas
71,62,821,36.6636,-121.6081,Salinas
74,41,123,36.6636,-121.6081,Salinas
84,49,214,36.6636,-121.6081,Salinas
68,57,915,36.6636,-121.6081,Salinas
69,53,626,36.6636,-121.6081,Salinas
90,59,828,36.6636,-121.6081,Salinas
67,54,614,36.6636,-121.6081,Salinas
64,51,512,36.6636,-121.6081,Salinas
75,43,415,36.6636,-121.6081,Salinas
69,59,715,36.6636,-121.6081,Salinas
68,56,521,36.6636,-121.6081,Salinas
76,49,320,36.6636,-121.6081,Salinas
64,42,1117,36.6636,-121.6081,Salinas
77,54,609,36.6636,-121.6081,Salinas
73,52,1005,36.6636,-121.6081,Salinas
74,60,730,36.6636,-121.6081,Salinas
71,55,904,36.6636,-121.6081,Salinas
75,56,1002,36.6636,-121.6081,Salinas
71,37,224,36.6636,-121.6081,Salinas
66,56,503,36.6636,-121.6081,Salinas
62,35,1129,36.6636,-121.6081,Salinas
65,55,525,36.6636,-121.6081,Salinas
72,44,210,36.6636,-121.6081,Salinas
66,49,109,36.6636,-121.6081,Salinas
54,35,1220,36.6636,-121.6081,Salinas
67,41,1202,36.6636,-121.6081,Salinas
73,59,709,36.6636,-121.6081,Salinas
61,43,1116,36.6636,-121.6081,Salinas
86,50,1031,36.6636,-121.6081,Salinas
66,42,1108,36.6636,-121.6081,Salinas
66,55,623,36.6636,-121.6081,Salinas
74,61,1001,36.6636,-121.6081,Salinas
73,59,703,36.6636,-121.6081,Salinas
68,46,1114,36.6636,-121.6081,Salinas
76,44,131,36.6636,-121.6081,Salinas
77,56,926,36.6636,-121.6081,Salinas
61,51,407,37.6197,-122.3647,San Francisco
65,55,323,37.6197,-122.3647,San Francisco
57,46,1212,37.6197,-122.3647,San Francisco
56,42,1128,37.6197,-122.3647,San Francisco
68,50,508,37.6197,-122.3647,San Francisco
59,43,105,37.6197,-122.3647,San Francisco
53,42,1126,37.6197,-122.3647,San Francisco
64,49,401,37.6197,-122.3647,San Francisco
65,52,513,37.6197,-122.3647,San Francisco
71,58,704,37.6197,-122.3647,San Francisco
71,50,329,37.6197,-122.3647,San Francisco
56,42,1127,37.6197,-122.3647,San Francisco
64,54,209,37.6197,-122.3647,San Francisco
68,48,1119,37.6197,-122.3647,San Francisco
62,52,505,37.6197,-122.3647,San Francisco
67,55,206,37.6197,-122.3647,San Francisco
74,56,701,37.6197,-122.3647,San Francisco
57,47,1109,37.6197,-122.3647,San Francisco
65,52,503,37.6197,-122.3647,San Francisco
59,53,217,37.6197,-122.3647,San Francisco
59,51,1221,37.6197,-122.3647,San Francisco
85,55,919,37.6197,-122.3647,San Francisco
56,44,1214,37.6197,-122.3647,San Francisco
67,57,929,37.6197,-122.3647,San Francisco
73,55,1031,37.6197,-122.3647,San Francisco
70,55,928,37.6197,-122.3647,San Francisco
64,46,201,37.6197,-122.3647,San Francisco
74,57,1005,37.6197,-122.3647,San Francisco
75,58,627,37.6197,-122.3647,San Francisco
62,50,310,37.6197,-122.3647,San Francisco
74,50,319,37.6197,-122.3647,San Francisco
66,44,224,37.6197,-122.3647,San Francisco
83,57,910,37.6197,-122.3647,San Francisco
56,46,1211,37.6197,-122.3647,San Francisco
55,48,1223,37.6197,-122.3647,San Francisco
74,57,606,37.6197,-122.3647,San Francisco
78,53,1030,37.6197,-122.3647,San Francisco
73,59,822,37.6197,-122.3647,San Francisco
68,60,722,37.6197,-122.3647,San Francisco
71,57,926,37.6197,-122.3647,San Francisco
69,60,1017,37.6197,-122.3647,San Francisco
48,41,1228,37.6197,-122.3647,San Francisco
57,48,1213,37.6197,-122.3647,San Francisco
61,50,1117,37.6197,-122.3647,San Francisco
63,51,109,37.6197,-122.3647,San Francisco
79,59,715,37.6197,-122.3647,San Francisco
67,51,423,37.6197,-122.3647,San Francisco
75,62,813,37.6197,-122.3647,San Francisco
61,52,1206,37.6197,-122.3647,San Francisco
71,58,825,37.6197,-122.3647,San Francisco
76,60,817,37.6197,-122.3647,San Francisco
64,56,522,37.6197,-122.3647,San Francisco
54,42,1220,37.6197,-122.3647,San Francisco
81,57,729,37.6197,-122.3647,San Francisco
56,47,111,37.6197,-122.3647,San Francisco
76,59,718,37.6197,-122.3647,San Francisco
51,38,1130,37.6197,-122.3647,San Francisco
71,54,624,37.6197,-122.3647,San Francisco
73,62,902,37.6197,-122.3647,San Francisco
68,59,714,37.6197,-122.3647,San Francisco
55,37,1129,37.6197,-122.3647,San Francisco
67,50,226,37.6197,-122.3647,San Francisco
64,48,126,37.6197,-122.3647,San Francisco
63,48,1118,37.6197,-122.3647,San Francisco
75,54,501,37.6197,-122.3647,San Francisco
55,50,1217,37.6197,-122.3647,San Francisco
100,62,612,37.8891,-121.2258,Stockton
78,49,504,37.8891,-121.2258,Stockton
68,50,206,37.8891,-121.2258,Stockton
63,40,1108,37.8891,-121.2258,Stockton
71,35,305,37.8891,-121.2258,Stockton
61,36,108,37.8891,-121.2258,Stockton
92,62,810,37.8891,-121.2258,Stockton
52,35,1220,37.8891,-121.2258,Stockton
92,57,726,37.8891,-121.2258,Stockton
59,40,205,37.8891,-121.2258,Stockton
91,53,430,37.8891,-121.2258,Stockton
81,63,710,37.8891,-121.2258,Stockton
99,60,925,37.8891,-121.2258,Stockton
92,59,724,37.8891,-121.2258,Stockton
90,53,1011,37.8891,-121.2258,Stockton
82,56,603,37.8891,-121.2258,Stockton
81,51,601,37.8891,-121.2258,Stockton
66,34,225,37.8891,-121.2258,Stockton
66,36,130,37.8891,-121.2258,Stockton
66,46,127,37.8891,-121.2258,Stockton
105,65,817,37.8891,-121.2258,Stockton
97,61,926,37.8891,-121.2258,Stockton
90,53,615,37.8891,-121.2258,Stockton
69,56,207,37.8891,-121.2258,Stockton
102,61,921,37.8891,-121.2258,Stockton
75,54,331,37.8891,-121.2258,Stockton
104,64,816,37.8891,-121.2258,Stockton
98,61,818,37.8891,-121.2258,Stockton
94,61,1014,37.8891,-121.2258,Stockton
69,48,401,37.8891,-121.2258,Stockton
95,53,919,37.8891,-121.2258,Stockton
60,43,109,37.8891,-121.2258,Stockton
52,28,1130,37.8891,-121.2258,Stockton
91,60,812,37.8891,-121.2258,Stockton
75,52,511,37.8891,-121.2258,Stockton
82,50,412,37.8891,-121.2258,Stockton
77,48,516,37.8891,-121.2258,Stockton
98,58,1013,37.8891,-121.2258,Stockton
94,58,831,37.8891,-121.2258,Stockton
66,56,208,37.8891,-121.2258,Stockton
97,60,716,37.8891,-121.2258,Stockton
62,39,112,37.8891,-121.2258,Stockton
61,46,220,37.8891,-121.2258,Stockton
92,67,609,37.8891,-121.2258,Stockton
105,65,608,37.8891,-121.2258,Stockton
75,42,214,37.8891,-121.2258,Stockton
86,52,419,37.8891,-121.2258,Stockton
72,41,212,37.8891,-121.2258,Stockton
91,60,823,37.8891,-121.2258,Stockton
59,32,105,37.8891,-121.2258,Stockton
98,69,720,37.8891,-121.2258,Stockton
108,66,910,37.8891,-121.2258,Stockton
57,44,219,37.8891,-121.2258,Stockton
70,43,1121,37.8891,-121.2258,Stockton
74,48,421,37.8891,-121.2258,Stockton
72,53,518,37.8891,-121.2258,Stockton
72,58,930,37.8891,-121.2258,Stockton
57,40,1223,37.8891,-121.2258,Stockton
75,57,1028,37.8891,-121.2258,Stockton
74,43,213,37.8891,-121.2258,Stockton
98,59,717,37.8891,-121.2258,Stockton
85,49,1024,37.8891,-121.2258,Stockton
73,44,216,37.8891,-121.2258,Stockton
84,51,1023,37.8891,-121.2258,Stockton
71,53,324,37.8891,-121.2258,Stockton
63,34,1112,37.8891,-121.2258,Stockton
82,60,1009,37.40583,-122.04806,Mountain View
71,48,318,37.40583,-122.04806,Mountain View
80,62,1014,37.40583,-122.04806,Mountain View
70,46,1122,37.40583,-122.04806,Mountain View
66,52,509,37.40583,-122.04806,Mountain View
68,55,622,37.40583,-122.04806,Mountain View
79,61,912,37.40583,-122.04806,Mountain View
68,51,308,37.40583,-122.04806,Mountain View
75,56,620,37.40583,-122.04806,Mountain View
67,52,419,37.40583,-122.04806,Mountain View
68,43,211,37.40583,-122.04806,Mountain View
71,43,305,37.40583,-122.04806,Mountain View
78,54,1005,37.40583,-122.04806,Mountain View
59,44,108,37.40583,-122.04806,Mountain View
73,62,1017,37.40583,-122.04806,Mountain View
77,61,811,37.40583,-122.04806,Mountain View
71,50,321,37.40583,-122.04806,Mountain View
68,47,410,37.40583,-122.04806,Mountain View
60,50,1115,37.40583,-122.04806,Mountain View
66,54,523,37.40583,-122.04806,Mountain View
77,64,801,37.40583,-122.04806,Mountain View
60,44,1110,37.40583,-122.04806,Mountain View
76,54,1022,37.40583,-122.04806,Mountain View
53,32,102,37.40583,-122.04806,Mountain View
79,60,607,37.40583,-122.04806,Mountain View
71,48,203,37.40583,-122.04806,Mountain View
80,56,1011,37.40583,-122.04806,Mountain View
92,60,728,37.40583,-122.04806,Mountain View
75,61,821,37.40583,-122.04806,Mountain View
71,46,221,37.40583,-122.04806,Mountain View
78,64,730,37.40583,-122.04806,Mountain View
77,63,706,37.40583,-122.04806,Mountain View
67,51,330,37.40583,-122.04806,Mountain View
67,51,310,37.40583,-122.04806,Mountain View
72,59,725,37.40583,-122.04806,Mountain View
79,58,901,37.40583,-122.04806,Mountain View
65,47,109,37.40583,-122.04806,Mountain View
77,54,1003,37.40583,-122.04806,Mountain View
75,63,823,37.40583,-122.04806,Mountain View
62,42,121,37.40583,-122.04806,Mountain View
95,58,815,37.40583,-122.04806,Mountain View
86,59,812,37.9917,-122.055,Concord
86,62,901,37.9917,-122.055,Concord
81,53,429,37.9917,-122.055,Concord
64,40,113,37.9917,-122.055,Concord
58,35,1127,37.9917,-122.055,Concord
65,39,201,37.9917,-122.055,Concord
79,61,714,37.9917,-122.055,Concord
57,41,115,37.9917,-122.055,Concord
60,49,1221,37.9917,-122.055,Concord
73,45,410,37.9917,-122.055,Concord
76,60,915,37.9917,-122.055,Concord
56,35,1128,37.9917,-122.055,Concord
86,62,912,37.9917,-122.055,Concord
63,41,108,37.9917,-122.055,Concord
79,49,325,37.9917,-122.055,Concord
65,52,208,37.9917,-122.055,Concord
75,52,509,37.9917,-122.055,Concord
70,48,310,37.9917,-122.055,Concord
63,45,1206,37.9917,-122.055,Concord
82,65,829,37.9917,-122.055,Concord
67,42,301,37.9917,-122.055,Concord
92,56,607,37.9917,-122.055,Concord
67,42,202,37.9917,-122.055,Concord
83,52,1022,37.9917,-122.055,Concord
57,34,1215,37.9917,-122.055,Concord
96,58,826,37.9917,-122.055,Concord
70,44,1121,37.9917,-122.055,Concord
91,60,716,37.9917,-122.055,Concord
63,40,1203,37.9917,-122.055,Concord
87,59,1011,37.9917,-122.055,Concord
75,57,1101,37.9917,-122.055,Concord
85,60,718,37.9917,-122.055,Concord
54,37,1205,37.9917,-122.055,Concord
71,51,220,37.9917,-122.055,Concord
87,53,1031,37.9917,-122.055,Concord
54,34,1216,37.9917,-122.055,Concord
85,55,1020,37.9917,-122.055,Concord
86,61,726,37.9917,-122.055,Concord
99,58,920,37.9917,-122.055,Concord
69,53,425,37.9917,-122.055,Concord
89,62,721,37.9917,-122.055,Concord
63,42,223,37.9917,-122.055,Concord
90,55,906,37.9917,-122.055,Concord
76,62,710,37.9917,-122.055,Concord
102,64,911,37.9917,-122.055,Concord
73,63,610,37.9917,-122.055,Concord
71,58,1027,37.9917,-122.055,Concord
80,50,1026,37.9917,-122.055,Concord
57,42,1219,37.9917,-122.055,Concord
92,58,611,37.9917,-122.055,Concord
77,61,903,37.9917,-122.055,Concord
